filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
DSC03137.heif,0.560645,0.513417,2.124509,-1,1,raw=2.125 < min_raw=3.100 (cut penalty applied? False),2,200
DSC03138.heif,0.781488,0.603519,2.681030,-1,1,raw=2.681 < min_raw=3.100 (cut penalty applied? False),2,201
DSC03139.heif,0.773396,0.582058,2.615238,-1,1,raw=2.615 < min_raw=3.100 (cut penalty applied? False),2,202
DSC03140.heif,0.550586,0.675111,2.513656,-1,1,raw=2.514 < min_raw=3.100 (cut penalty applied? False),3,203
DSC03141.heif,0.654029,0.529253,1.704176,-1,1,raw=1.704 < min_raw=3.100 (cut penalty applied? True),4,204
DSC03151.heif,0.261443,0.801642,2.396269,-1,1,raw=2.396 < min_raw=3.100 (cut penalty applied? False),2,205
DSC03161.heif,0.496024,0.820480,2.795235,-1,1,raw=2.795 < min_raw=3.100 (cut penalty applied? False),1,206
DSC03164.heif,0.297881,0.927570,2.765747,-1,1,raw=2.766 < min_raw=3.100 (cut penalty applied? False),2,206
DSC03165.heif,0.189125,0.769006,2.206201,-1,1,raw=2.206 < min_raw=3.100 (cut penalty applied? False),2,206
DSC03166.heif,0.364524,0.875173,2.734720,-1,1,raw=2.735 < min_raw=3.100 (cut penalty applied? False),3,206
DSC03168.heif,0.379951,0.933594,2.903912,-1,1,raw=2.904 < min_raw=3.100 (cut penalty applied? False),1,206
DSC03169.heif,0.300540,0.919226,2.748875,-1,1,raw=2.749 < min_raw=3.100 (cut penalty applied? False),1,206
DSC03170.heif,0.153361,0.826896,2.297281,-1,1,raw=2.297 < min_raw=3.100 (cut penalty applied? False),1,207
DSC03171.heif,0.720692,0.831397,3.159530,1,0,,1,208
DSC03172.heif,0.602061,0.834170,2.988516,-1,1,raw=2.989 < min_raw=3.100 (cut penalty applied? False),1,208
DSC03173.heif,0.284310,0.823657,2.485607,-1,1,raw=2.486 < min_raw=3.100 (cut penalty applied? False),1,209
DSC03174.heif,0.334466,0.951744,2.881058,-1,1,raw=2.881 < min_raw=3.100 (cut penalty applied? False),1,209
DSC03175.heif,0.235460,0.832144,2.433550,-1,1,raw=2.434 < min_raw=3.100 (cut penalty applied? False),1,209
DSC03180.heif,0.900564,0.641344,2.954205,-1,1,raw=2.954 < min_raw=3.100 (cut penalty applied? False),1,209
DSC03182.heif,0.230446,0.818803,2.392677,-1,1,raw=2.393 < min_raw=3.100 (cut penalty applied? False),2,210
DSC03183.heif,0.321200,0.712456,2.262939,-1,1,raw=2.263 < min_raw=3.100 (cut penalty applied? False),1,210
DSC03184.heif,0.372412,0.827354,2.627003,-1,1,raw=2.627 < min_raw=3.100 (cut penalty applied? False),2,210
DSC03185.heif,0.356258,0.823932,2.594217,-1,1,raw=2.594 < min_raw=3.100 (cut penalty applied? False),1,210
DSC03191.heif,0.060445,0.795455,2.079304,-1,1,raw=2.079 < min_raw=3.100 (cut penalty applied? False),4,210
DSC03193.heif,0.165586,0.744902,2.110634,-1,1,raw=2.111 < min_raw=3.100 (cut penalty applied? False),1,211
DSC03194.heif,0.479732,0.693141,2.452452,-1,1,raw=2.452 < min_raw=3.100 (cut penalty applied? False),1,212
DSC03199.heif,0.452835,0.759763,2.578660,-1,1,raw=2.579 < min_raw=3.100 (cut penalty applied? False),2,212
DSC03200.heif,0.460186,0.944973,3.052711,-1,1,raw=3.053 < min_raw=3.100 (cut penalty applied? False),3,212
DSC03202.heif,0.523049,0.980260,3.235223,1,0,,1,212
DSC03203.heif,0.532578,0.767779,2.718314,-1,1,raw=2.718 < min_raw=3.100 (cut penalty applied? False),1,212
DSC03204.heif,0.504225,0.862505,2.912600,-1,1,raw=2.913 < min_raw=3.100 (cut penalty applied? False),2,212
DSC03209.heif,0.273928,0.853063,1.943549,-1,1,raw=1.944 < min_raw=3.100 (cut penalty applied? True),2,212
DSC03212.heif,0.645527,0.858917,3.115584,1,0,,1,212
DSC03230.heif,0.574769,0.800934,2.864489,-1,1,raw=2.864 < min_raw=3.100 (cut penalty applied? False),2,213
DSC03231.heif,0.276108,0.644919,1.426459,-1,1,raw=1.426 < min_raw=3.100 (cut penalty applied? True),1,214
DSC03236.heif,0.068954,0.839225,1.601493,-1,1,raw=1.601 < min_raw=3.100 (cut penalty applied? True),7,214
DSC03237.heif,0.069945,0.761419,1.408464,-1,1,raw=1.408 < min_raw=3.100 (cut penalty applied? True),2,214
DSC03238.heif,0.928523,0.830511,3.469062,2,0,,1,215
DSC03239.heif,0.042839,0.871219,1.642305,-1,1,sharpness=0.043 < threshold=0.050,1,215
DSC03242.heif,1.000000,0.810449,3.526124,2,0,,1,216
DSC03243.heif,1.000000,0.693795,3.234487,1,0,,2,216
DSC03244.heif,1.000000,0.665132,3.162829,1,0,,2,216
DSC03250.heif,1.000000,0.516127,2.190316,-1,1,raw=2.190 < min_raw=3.100 (cut penalty applied? True),5,216
DSC03255.heif,0.107841,0.539884,0.911470,-1,1,raw=0.911 < min_raw=3.100 (cut penalty applied? True),5,216
DSC03257.heif,0.128708,0.448267,0.713729,-1,1,raw=0.714 < min_raw=3.100 (cut penalty applied? True),4,216
DSC03265.heif,0.039969,0.442983,0.567411,-1,1,sharpness=0.040 < threshold=0.050,1,217
DSC03266.heif,0.348005,0.583410,1.380531,-1,1,raw=1.381 < min_raw=3.100 (cut penalty applied? True),12,218
DSC03268.heif,0.537900,0.576843,1.648957,-1,1,raw=1.649 < min_raw=3.100 (cut penalty applied? True),1,219
DSC03269.heif,0.015783,0.396663,0.415332,-1,1,sharpness=0.016 < threshold=0.050,2,220
DSC03270.heif,0.043147,0.455323,0.603028,-1,1,sharpness=0.043 < threshold=0.050,1,221
DSC03271.heif,1.000000,0.000000,1.500000,-1,1,no_detection,0,222
DSC03273.heif,0.120562,0.502664,0.837503,-1,1,raw=0.838 < min_raw=3.100 (cut penalty applied? True),1,223
DSC03274.heif,0.036537,0.633409,1.038329,-1,1,sharpness=0.037 < threshold=0.050,1,224
DSC03275.heif,0.238674,0.649936,1.382852,-1,1,raw=1.383 < min_raw=3.100 (cut penalty applied? True),11,225
DSC03276.heif,1.000000,0.000000,1.500000,-1,1,no_detection,0,226
DSC03277.heif,0.014371,0.550719,0.798354,-1,1,sharpness=0.014 < threshold=0.050,1,227
DSC03282.heif,1.000000,0.000000,1.500000,-1,1,no_detection,0,228
DSC03283.heif,0.000000,0.461377,0.553442,-1,1,sharpness=0.000 < threshold=0.050,1,229
DSC03284.heif,0.000000,0.462193,0.555483,-1,1,sharpness=0.000 < threshold=0.050,3,230
DSC03286.heif,0.175337,0.580082,1.113209,-1,1,raw=1.113 < min_raw=3.100 (cut penalty applied? True),2,231
DSC03287.heif,0.010696,0.750192,1.291522,-1,1,sharpness=0.011 < threshold=0.050,10,232
DSC03290.heif,0.399068,0.554616,1.385143,-1,1,raw=1.385 < min_raw=3.100 (cut penalty applied? True),1,233
DSC03291.heif,0.000000,0.494389,0.635974,-1,1,sharpness=0.000 < threshold=0.050,1,234
DSC03292.heif,0.042573,0.421499,0.517608,-1,1,sharpness=0.043 < threshold=0.050,1,235
DSC03293.heif,0.000000,0.720856,1.202141,-1,1,sharpness=0.000 < threshold=0.050,2,235
DSC03294.heif,1.000000,0.489072,2.722680,-1,1,raw=2.723 < min_raw=3.100 (cut penalty applied? False),1,236
DSC03295.heif,0.105855,0.614390,1.094759,-1,1,raw=1.095 < min_raw=3.100 (cut penalty applied? True),1,236
DSC03296.heif,0.108322,0.377063,0.505140,-1,1,raw=0.505 < min_raw=3.100 (cut penalty applied? True),2,236
DSC03297.heif,0.108011,0.391448,0.540636,-1,1,raw=0.541 < min_raw=3.100 (cut penalty applied? True),2,236
DSC03298.heif,0.108665,0.654539,1.799346,-1,1,raw=1.799 < min_raw=3.100 (cut penalty applied? False),4,236
DSC03299.heif,0.107725,0.594583,1.048044,-1,1,raw=1.048 < min_raw=3.100 (cut penalty applied? True),3,236
DSC03300.heif,0.106763,0.354981,0.447598,-1,1,raw=0.448 < min_raw=3.100 (cut penalty applied? True),4,236
DSC03301.heif,0.276545,0.563135,1.222656,-1,1,raw=1.223 < min_raw=3.100 (cut penalty applied? True),1,237
DSC03302.heif,0.128822,0.580566,1.044649,-1,1,raw=1.045 < min_raw=3.100 (cut penalty applied? True),2,237
DSC03303.heif,0.207736,0.852202,2.442108,-1,1,raw=2.442 < min_raw=3.100 (cut penalty applied? False),1,237
DSC03304.heif,0.277609,0.547467,1.785082,-1,1,raw=1.785 < min_raw=3.100 (cut penalty applied? False),1,237
DSC03305.heif,0.353182,0.475397,1.718266,-1,1,raw=1.718 < min_raw=3.100 (cut penalty applied? False),1,237
DSC03306.heif,0.564928,0.525247,2.160510,-1,1,raw=2.161 < min_raw=3.100 (cut penalty applied? False),1,238
DSC03307.heif,0.468521,0.374008,1.637800,-1,1,raw=1.638 < min_raw=3.100 (cut penalty applied? False),1,238
DSC03308.heif,0.138103,0.488143,1.427513,-1,1,raw=1.428 < min_raw=3.100 (cut penalty applied? False),1,239
DSC03309.heif,0.136426,0.596374,1.095575,-1,1,raw=1.096 < min_raw=3.100 (cut penalty applied? True),1,239
DSC03310.heif,0.131715,0.591226,1.075636,-1,1,raw=1.076 < min_raw=3.100 (cut penalty applied? True),1,239
DSC03311.heif,0.457096,0.847702,2.204899,-1,1,raw=2.205 < min_raw=3.100 (cut penalty applied? True),1,239
DSC03312.heif,0.133005,0.594863,1.086664,-1,1,raw=1.087 < min_raw=3.100 (cut penalty applied? True),1,239
DSC03313.heif,0.129059,0.000000,0.193589,-1,1,no_detection,0,239
DSC03314.heif,0.129123,0.000000,0.193685,-1,1,no_detection,0,239
DSC03315.heif,1.000000,0.493592,2.133981,-1,1,raw=2.134 < min_raw=3.100 (cut penalty applied? True),7,240
DSC03316.heif,1.000000,0.471950,2.079874,-1,1,raw=2.080 < min_raw=3.100 (cut penalty applied? True),6,240
DSC03317.heif,0.900791,0.580923,2.203494,-1,1,raw=2.203 < min_raw=3.100 (cut penalty applied? True),1,241
DSC03318.heif,0.941803,0.608368,2.333626,-1,1,raw=2.334 < min_raw=3.100 (cut penalty applied? True),1,241
DSC03319.heif,0.502503,0.619410,1.702280,-1,1,raw=1.702 < min_raw=3.100 (cut penalty applied? True),4,241
DSC03320.heif,0.574335,0.688986,1.983967,-1,1,raw=1.984 < min_raw=3.100 (cut penalty applied? True),5,241
DSC03321.heif,0.740407,0.692297,2.241352,-1,1,raw=2.241 < min_raw=3.100 (cut penalty applied? True),3,241
DSC03322.heif,0.656086,0.715035,2.171717,-1,1,raw=2.172 < min_raw=3.100 (cut penalty applied? True),8,242
DSC03323.heif,0.650341,0.778511,2.321790,-1,1,raw=2.322 < min_raw=3.100 (cut penalty applied? True),5,242
DSC03324.heif,0.517291,0.836709,2.267709,-1,1,raw=2.268 < min_raw=3.100 (cut penalty applied? True),8,242
DSC03325.heif,0.466891,0.717923,2.495144,-1,1,raw=2.495 < min_raw=3.100 (cut penalty applied? False),6,242
DSC03326.heif,0.707269,0.531757,2.390295,-1,1,raw=2.390 < min_raw=3.100 (cut penalty applied? False),10,242
DSC03327.heif,0.812471,0.555350,2.007081,-1,1,raw=2.007 < min_raw=3.100 (cut penalty applied? True),8,242
DSC03328.heif,0.073804,0.679638,1.209801,-1,1,raw=1.210 < min_raw=3.100 (cut penalty applied? True),1,243
DSC03329.heif,0.000000,0.484813,0.612033,-1,1,sharpness=0.000 < threshold=0.050,1,243
DSC03330.heif,0.054885,0.772347,1.413194,-1,1,raw=1.413 < min_raw=3.100 (cut penalty applied? True),1,243
DSC03331.heif,0.077594,0.758735,1.413229,-1,1,raw=1.413 < min_raw=3.100 (cut penalty applied? True),4,243
DSC03332.heif,0.029435,0.594187,0.929619,-1,1,sharpness=0.029 < threshold=0.050,5,243
DSC03333.heif,0.034969,0.606058,1.567599,-1,1,sharpness=0.035 < threshold=0.050,2,243
DSC03334.heif,0.098927,0.735364,1.386801,-1,1,raw=1.387 < min_raw=3.100 (cut penalty applied? True),2,243
DSC03335.heif,0.031887,0.770345,1.373693,-1,1,sharpness=0.032 < threshold=0.050,2,243
DSC03336.heif,0.126551,0.521004,0.892336,-1,1,raw=0.892 < min_raw=3.100 (cut penalty applied? True),5,243
DSC03337.heif,0.296760,0.554517,1.231432,-1,1,raw=1.231 < min_raw=3.100 (cut penalty applied? True),4,243
DSC03338.heif,1.000000,0.708481,3.271202,1,0,,12,244
DSC03339.heif,1.000000,0.714597,3.286494,1,0,,9,244
DSC03340.heif,0.706432,0.718806,2.256663,-1,1,raw=2.257 < min_raw=3.100 (cut penalty applied? True),12,244
DSC03341.heif,0.907783,0.661889,3.016397,-1,1,raw=3.016 < min_raw=3.100 (cut penalty applied? False),10,244
DSC03342.heif,0.750251,0.658691,2.772103,-1,1,raw=2.772 < min_raw=3.100 (cut penalty applied? False),13,244
DSC03343.heif,0.796888,0.686777,2.912274,-1,1,raw=2.912 < min_raw=3.100 (cut penalty applied? False),6,244
DSC03344.heif,0.510342,0.648498,2.386757,-1,1,raw=2.387 < min_raw=3.100 (cut penalty applied? False),6,244
DSC03345.heif,0.532439,0.680798,2.500653,-1,1,raw=2.501 < min_raw=3.100 (cut penalty applied? False),7,244
DSC03346.heif,1.000000,0.740338,3.350844,1,0,,11,244
DSC03347.heif,0.605638,0.597321,1.801761,-1,1,raw=1.802 < min_raw=3.100 (cut penalty applied? True),10,244
DSC03348.heif,1.000000,0.571640,2.929101,-1,1,raw=2.929 < min_raw=3.100 (cut penalty applied? False),8,244
DSC03349.heif,0.660557,0.743898,2.850581,-1,1,raw=2.851 < min_raw=3.100 (cut penalty applied? False),6,244
DSC03350.heif,0.740309,0.643913,2.720245,-1,1,raw=2.720 < min_raw=3.100 (cut penalty applied? False),5,244
DSC03351.heif,0.774960,0.710329,2.938264,-1,1,raw=2.938 < min_raw=3.100 (cut penalty applied? False),5,244
DSC03352.heif,0.931892,0.746898,3.265083,1,0,,5,244
DSC03353.heif,1.000000,0.716365,3.290912,1,0,,4,244
DSC03354.heif,0.596656,0.671171,2.572913,-1,1,raw=2.573 < min_raw=3.100 (cut penalty applied? False),5,244
DSC03355.heif,0.327209,0.868385,2.061775,-1,1,raw=2.062 < min_raw=3.100 (cut penalty applied? True),1,245
DSC03356.heif,0.436394,0.760626,2.556156,-1,1,raw=2.556 < min_raw=3.100 (cut penalty applied? False),1,245
DSC03357.heif,0.359460,0.810175,2.564627,-1,1,raw=2.565 < min_raw=3.100 (cut penalty applied? False),1,245
DSC03358.heif,0.227852,0.936472,2.682957,-1,1,raw=2.683 < min_raw=3.100 (cut penalty applied? False),1,245
DSC03359.heif,0.101738,0.862977,2.310050,-1,1,raw=2.310 < min_raw=3.100 (cut penalty applied? False),1,245
DSC03360.heif,0.108439,0.862675,2.319348,-1,1,raw=2.319 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03361.heif,0.161276,0.950433,2.617997,-1,1,raw=2.618 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03362.heif,0.191891,0.752625,2.169400,-1,1,raw=2.169 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03363.heif,0.094582,0.843046,2.249488,-1,1,raw=2.249 < min_raw=3.100 (cut penalty applied? False),2,246
DSC03364.heif,0.118280,0.842729,2.284244,-1,1,raw=2.284 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03365.heif,0.097287,0.900698,2.397677,-1,1,raw=2.398 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03366.heif,0.031969,0.917329,2.341275,-1,1,sharpness=0.032 < threshold=0.050,2,246
DSC03367.heif,0.066159,0.737083,1.941945,-1,1,raw=1.942 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03368.heif,0.086803,0.529619,1.454253,-1,1,raw=1.454 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03369.heif,0.369185,0.756284,2.444487,-1,1,raw=2.444 < min_raw=3.100 (cut penalty applied? False),1,247
DSC03370.heif,0.265675,0.728403,2.219519,-1,1,raw=2.220 < min_raw=3.100 (cut penalty applied? False),2,247
DSC03371.heif,0.341989,0.755253,2.401117,-1,1,raw=2.401 < min_raw=3.100 (cut penalty applied? False),1,247
DSC03372.heif,0.743519,0.798917,3.112572,1,0,,3,247
DSC03373.heif,0.619495,0.698415,2.675280,-1,1,raw=2.675 < min_raw=3.100 (cut penalty applied? False),2,247
DSC03374.heif,0.462034,0.663415,2.351590,-1,1,raw=2.352 < min_raw=3.100 (cut penalty applied? False),1,247
DSC03375.heif,0.041701,0.501037,0.715144,-1,1,sharpness=0.042 < threshold=0.050,1,247
DSC03376.heif,0.199997,0.832579,1.781444,-1,1,raw=1.781 < min_raw=3.100 (cut penalty applied? True),1,248
DSC03377.heif,0.235608,0.837839,2.448010,-1,1,raw=2.448 < min_raw=3.100 (cut penalty applied? False),1,248
DSC03378.heif,0.228408,0.851247,1.870729,-1,1,raw=1.871 < min_raw=3.100 (cut penalty applied? True),1,248
DSC03379.heif,0.236122,0.887935,2.574020,-1,1,raw=2.574 < min_raw=3.100 (cut penalty applied? False),1,248
DSC03380.heif,0.180006,0.793572,2.253939,-1,1,raw=2.254 < min_raw=3.100 (cut penalty applied? False),1,248
DSC03381.heif,0.206729,0.848347,2.430960,-1,1,raw=2.431 < min_raw=3.100 (cut penalty applied? False),1,249
DSC03382.heif,0.239461,0.835000,2.446690,-1,1,raw=2.447 < min_raw=3.100 (cut penalty applied? False),1,249
DSC03383.heif,0.219971,0.862630,1.886531,-1,1,raw=1.887 < min_raw=3.100 (cut penalty applied? True),1,249
DSC03384.heif,0.177486,0.805323,2.279537,-1,1,raw=2.280 < min_raw=3.100 (cut penalty applied? False),1,249
DSC03385.heif,0.357840,0.850804,2.063769,-1,1,raw=2.064 < min_raw=3.100 (cut penalty applied? True),1,250
DSC03386.heif,0.180692,0.915392,1.959518,-1,1,raw=1.960 < min_raw=3.100 (cut penalty applied? True),1,250
DSC03387.heif,0.012111,0.000000,0.018166,-1,1,no_detection,0,250
DSC03388.heif,0.000000,0.000000,0.000000,-1,1,no_detection,0,250
DSC03389.heif,0.272988,0.849812,2.534013,-1,1,raw=2.534 < min_raw=3.100 (cut penalty applied? False),1,251
DSC03390.heif,0.133550,0.797733,2.194657,-1,1,raw=2.195 < min_raw=3.100 (cut penalty applied? False),1,252
DSC03391.heif,0.164322,0.857738,2.390828,-1,1,raw=2.391 < min_raw=3.100 (cut penalty applied? False),1,252
DSC03392.heif,0.254476,0.671596,2.060705,-1,1,raw=2.061 < min_raw=3.100 (cut penalty applied? False),2,253
DSC03393.heif,0.535480,0.613458,2.336866,-1,1,raw=2.337 < min_raw=3.100 (cut penalty applied? False),4,254
DSC03394.heif,0.575505,0.652422,2.494313,-1,1,raw=2.494 < min_raw=3.100 (cut penalty applied? False),5,254
DSC03395.heif,0.579753,0.573068,2.302301,-1,1,raw=2.302 < min_raw=3.100 (cut penalty applied? False),5,254
DSC03396.heif,0.455261,0.614696,2.219630,-1,1,raw=2.220 < min_raw=3.100 (cut penalty applied? False),7,255
DSC03397.heif,0.505428,0.628279,2.328841,-1,1,raw=2.329 < min_raw=3.100 (cut penalty applied? False),9,256
DSC03398.heif,0.411297,0.631537,2.195789,-1,1,raw=2.196 < min_raw=3.100 (cut penalty applied? False),6,256
DSC03399.heif,0.488222,0.603669,2.241506,-1,1,raw=2.242 < min_raw=3.100 (cut penalty applied? False),9,257
DSC03400.heif,0.614646,0.706609,2.688492,-1,1,raw=2.688 < min_raw=3.100 (cut penalty applied? False),9,257
DSC03401.heif,0.526696,0.627041,2.357645,-1,1,raw=2.358 < min_raw=3.100 (cut penalty applied? False),8,258
DSC03402.heif,0.433178,0.600006,2.149781,-1,1,raw=2.150 < min_raw=3.100 (cut penalty applied? False),9,259
DSC03403.heif,0.622969,0.651062,2.562109,-1,1,raw=2.562 < min_raw=3.100 (cut penalty applied? False),4,259
DSC03404.heif,0.547160,0.567414,2.239276,-1,1,raw=2.239 < min_raw=3.100 (cut penalty applied? False),7,260
DSC03405.heif,0.331464,0.555218,1.885241,-1,1,raw=1.885 < min_raw=3.100 (cut penalty applied? False),9,260
DSC03406.heif,0.435318,0.596104,2.143239,-1,1,raw=2.143 < min_raw=3.100 (cut penalty applied? False),8,261
DSC03407.heif,0.883124,0.518422,2.620740,-1,1,raw=2.621 < min_raw=3.100 (cut penalty applied? False),8,261
DSC03408.heif,0.389993,0.611409,2.113512,-1,1,raw=2.114 < min_raw=3.100 (cut penalty applied? False),7,262
DSC03409.heif,0.522689,0.616670,2.325709,-1,1,raw=2.326 < min_raw=3.100 (cut penalty applied? False),6,262
DSC03410.heif,0.756847,0.571950,2.565145,-1,1,raw=2.565 < min_raw=3.100 (cut penalty applied? False),7,263
DSC03411.heif,0.667767,0.523109,2.309423,-1,1,raw=2.309 < min_raw=3.100 (cut penalty applied? False),6,263
DSC03412.heif,0.640525,0.616925,2.503100,-1,1,raw=2.503 < min_raw=3.100 (cut penalty applied? False),4,264
DSC03413.heif,0.516251,0.695433,2.512959,-1,1,raw=2.513 < min_raw=3.100 (cut penalty applied? False),4,264
DSC03414.heif,0.430870,0.610518,2.172600,-1,1,raw=2.173 < min_raw=3.100 (cut penalty applied? False),4,265
DSC03415.heif,0.404144,0.640893,2.208450,-1,1,raw=2.208 < min_raw=3.100 (cut penalty applied? False),6,265
DSC03416.heif,0.257914,0.621870,1.941545,-1,1,raw=1.942 < min_raw=3.100 (cut penalty applied? False),4,266
DSC03417.heif,0.296023,0.744038,2.304130,-1,1,raw=2.304 < min_raw=3.100 (cut penalty applied? False),6,266
DSC03418.heif,0.394742,0.507626,1.861178,-1,1,raw=1.861 < min_raw=3.100 (cut penalty applied? False),2,266
DSC03419.heif,0.214773,0.820002,2.372166,-1,1,raw=2.372 < min_raw=3.100 (cut penalty applied? False),3,267
DSC03420.heif,0.259124,0.977960,2.833585,-1,1,raw=2.834 < min_raw=3.100 (cut penalty applied? False),6,267
DSC03421.heif,0.164100,0.839322,2.344454,-1,1,raw=2.344 < min_raw=3.100 (cut penalty applied? False),5,267
DSC03422.heif,0.167994,0.559999,1.051988,-1,1,raw=1.052 < min_raw=3.100 (cut penalty applied? True),3,267
DSC03423.heif,0.158956,0.764424,2.149494,-1,1,raw=2.149 < min_raw=3.100 (cut penalty applied? False),4,267
DSC03424.heif,0.340504,0.877080,2.703454,-1,1,raw=2.703 < min_raw=3.100 (cut penalty applied? False),4,267
DSC03425.heif,0.188460,0.768055,2.202827,-1,1,raw=2.203 < min_raw=3.100 (cut penalty applied? False),2,267
DSC03426.heif,0.251669,0.871643,2.556613,-1,1,raw=2.557 < min_raw=3.100 (cut penalty applied? False),2,267
DSC03427.heif,0.262168,0.774601,2.329754,-1,1,raw=2.330 < min_raw=3.100 (cut penalty applied? False),2,267
DSC03428.heif,0.256987,0.841009,2.488004,-1,1,raw=2.488 < min_raw=3.100 (cut penalty applied? False),2,268
DSC03429.heif,0.240208,0.901424,2.613872,-1,1,raw=2.614 < min_raw=3.100 (cut penalty applied? False),1,268
DSC03430.heif,0.270329,0.757136,2.298334,-1,1,raw=2.298 < min_raw=3.100 (cut penalty applied? False),1,268
DSC03431.heif,0.133520,0.855049,2.337903,-1,1,raw=2.338 < min_raw=3.100 (cut penalty applied? False),2,269
DSC03432.heif,0.134615,0.745964,2.066833,-1,1,raw=2.067 < min_raw=3.100 (cut penalty applied? False),2,269
DSC03433.heif,0.105081,0.779413,2.106153,-1,1,raw=2.106 < min_raw=3.100 (cut penalty applied? False),6,269
DSC03434.heif,0.175939,0.454090,0.799135,-1,1,raw=0.799 < min_raw=3.100 (cut penalty applied? True),3,270
DSC03435.heif,0.663950,0.535077,2.333618,-1,1,raw=2.334 < min_raw=3.100 (cut penalty applied? False),1,271
DSC03436.heif,0.581028,0.413486,1.905257,-1,1,raw=1.905 < min_raw=3.100 (cut penalty applied? False),1,271
DSC03437.heif,0.586259,0.478511,2.075667,-1,1,raw=2.076 < min_raw=3.100 (cut penalty applied? False),1,271
DSC03438.heif,0.594186,0.584745,2.353140,-1,1,raw=2.353 < min_raw=3.100 (cut penalty applied? False),4,272
DSC03439.heif,0.579022,0.559315,2.266820,-1,1,raw=2.267 < min_raw=3.100 (cut penalty applied? False),5,272
DSC03440.heif,0.548217,0.620162,2.372730,-1,1,raw=2.373 < min_raw=3.100 (cut penalty applied? False),5,272
DSC03441.heif,0.627471,0.641558,2.545102,-1,1,raw=2.545 < min_raw=3.100 (cut penalty applied? False),8,272
DSC03442.heif,0.655934,0.518263,2.279558,-1,1,raw=2.280 < min_raw=3.100 (cut penalty applied? False),3,273
DSC03443.heif,0.632978,0.606447,2.465585,-1,1,raw=2.466 < min_raw=3.100 (cut penalty applied? False),7,273
DSC03444.heif,0.592359,0.585803,2.353045,-1,1,raw=2.353 < min_raw=3.100 (cut penalty applied? False),8,274
DSC03445.heif,0.015099,0.812070,2.052823,-1,1,sharpness=0.015 < threshold=0.050,1,275
DSC03446.heif,0.066730,0.924625,2.411657,-1,1,raw=2.412 < min_raw=3.100 (cut penalty applied? False),2,275
DSC03447.heif,0.000000,0.850898,2.127245,-1,1,sharpness=0.000 < threshold=0.050,2,275
DSC03448.heif,0.048530,0.940856,2.424936,-1,1,sharpness=0.049 < threshold=0.050,2,275
DSC03449.heif,0.027336,0.898458,2.287149,-1,1,sharpness=0.027 < threshold=0.050,2,275
DSC03450.heif,0.000000,0.749805,1.874512,-1,1,sharpness=0.000 < threshold=0.050,1,276
DSC03451.heif,0.000000,0.641490,1.603725,-1,1,sharpness=0.000 < threshold=0.050,1,276
DSC03452.heif,0.000000,0.683312,1.708279,-1,1,sharpness=0.000 < threshold=0.050,1,276
DSC03453.heif,0.266835,0.719396,2.198744,-1,1,raw=2.199 < min_raw=3.100 (cut penalty applied? False),1,277
DSC03454.heif,0.205684,0.853661,2.442679,-1,1,raw=2.443 < min_raw=3.100 (cut penalty applied? False),2,277
DSC03455.heif,0.124356,0.801805,2.191046,-1,1,raw=2.191 < min_raw=3.100 (cut penalty applied? False),1,278
DSC03456.heif,0.229913,0.316648,1.136489,-1,1,raw=1.136 < min_raw=3.100 (cut penalty applied? False),3,278
DSC03457.heif,0.427461,0.856606,2.782707,-1,1,raw=2.783 < min_raw=3.100 (cut penalty applied? False),2,279
DSC03458.heif,0.155141,0.836324,2.323523,-1,1,raw=2.324 < min_raw=3.100 (cut penalty applied? False),2,279
DSC03459.heif,0.225933,0.846734,2.455735,-1,1,raw=2.456 < min_raw=3.100 (cut penalty applied? False),1,280
DSC03460.heif,0.234045,0.916580,2.642518,-1,1,raw=2.643 < min_raw=3.100 (cut penalty applied? False),1,280
DSC03461.heif,0.062923,0.726399,1.910382,-1,1,raw=1.910 < min_raw=3.100 (cut penalty applied? False),1,281
DSC03462.heif,0.178284,0.618123,1.812732,-1,1,raw=1.813 < min_raw=3.100 (cut penalty applied? False),1,281
DSC03463.heif,0.069896,0.688530,1.826168,-1,1,raw=1.826 < min_raw=3.100 (cut penalty applied? False),1,281
DSC03464.heif,0.085029,0.857401,2.271046,-1,1,raw=2.271 < min_raw=3.100 (cut penalty applied? False),2,281
DSC03465.heif,0.000000,0.000000,0.000000,-1,1,no_detection,0,282
DSC03466.heif,0.000000,0.000000,0.000000,-1,1,no_detection,0,282
DSC03467.heif,0.022927,0.475184,0.622349,-1,1,sharpness=0.023 < threshold=0.050,2,282
DSC03468.heif,0.137484,0.841784,2.310685,-1,1,raw=2.311 < min_raw=3.100 (cut penalty applied? False),3,283
DSC03469.heif,0.071356,0.836304,2.197794,-1,1,raw=2.198 < min_raw=3.100 (cut penalty applied? False),2,283
DSC03470.heif,0.065121,0.774659,2.034328,-1,1,raw=2.034 < min_raw=3.100 (cut penalty applied? False),3,284
