filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
_DSC8404.JPG,0.104680,0.571787,0.986487,-1,1,raw=0.986 < min_raw=3.100 (cut penalty applied? True),14,343
_DSC8405.JPG,0.063936,0.502942,0.753260,-1,1,raw=0.753 < min_raw=3.100 (cut penalty applied? True),1,343
_DSC8406.JPG,0.114463,0.653796,1.206185,-1,1,raw=1.206 < min_raw=3.100 (cut penalty applied? True),2,343
_DSC8407.JPG,0.058724,0.493647,0.722203,-1,1,raw=0.722 < min_raw=3.100 (cut penalty applied? True),1,344
_DSC8408.JPG,0.000000,0.000000,0.000000,-1,1,no_detection,0,344
_DSC8409.JPG,0.050017,0.000000,0.075025,-1,1,no_detection,0,344
_DSC8410.JPG,0.370064,0.533005,1.287608,-1,1,raw=1.288 < min_raw=3.100 (cut penalty applied? True),1,344
_DSC8411.JPG,0.803308,0.541594,1.958947,-1,1,raw=1.959 < min_raw=3.100 (cut penalty applied? True),7,344
_DSC8412.JPG,0.178892,0.452420,0.799388,-1,1,raw=0.799 < min_raw=3.100 (cut penalty applied? True),3,344
_DSC8413.JPG,0.091607,0.764205,1.447923,-1,1,raw=1.448 < min_raw=3.100 (cut penalty applied? True),1,345
_DSC8414.JPG,0.248117,0.707065,1.539837,-1,1,raw=1.540 < min_raw=3.100 (cut penalty applied? True),1,345
_DSC8415.JPG,0.124114,0.587006,1.053685,-1,1,raw=1.054 < min_raw=3.100 (cut penalty applied? True),1,345
_DSC8416.JPG,0.029265,0.753523,1.927704,-1,1,sharpness=0.029 < threshold=0.050,1,345
_DSC8417.JPG,0.127021,0.887317,2.408825,-1,1,raw=2.409 < min_raw=3.100 (cut penalty applied? False),1,345
_DSC8418.JPG,0.000000,0.909852,1.674631,-1,1,sharpness=0.000 < threshold=0.050,4,345
_DSC8419.JPG,0.000000,0.425674,0.464185,-1,1,sharpness=0.000 < threshold=0.050,1,345
_DSC8420.JPG,1.000000,0.526378,2.815945,-1,1,raw=2.816 < min_raw=3.100 (cut penalty applied? False),2,346
